,RERA,BHK_NO.,SQUARE_FT,ADDRESS,TARGET(PRICE_IN_LACS)
1947,1,2,1160.092807,Maharashtra,65.0
27013,0,3,1160.092807,Bhubaneswar,40.0
22311,1,2,1160.092807,Bangalore,75.0
930,0,2,1160.092807,Bangalore,45.0
8704,0,2,1160.092807,Lalitpur,110.0
10624,0,2,1160.081054,Jabalpur,22.9
189,0,2,1160.062565,Maharashtra,89.0
27562,1,2,1160.056435,Bangalore,74.0
10295,0,2,1160.050752,Kolkata,64.0
4686,0,2,1160.037879,Kadapa,49.0
23489,0,2,1160.019069,Bangalore,73.0
25200,0,2,1160.013647,Indore,34.0
2568,1,2,1160.0,Jaipur,43.5
1195,0,2,1160.0,Pondicherry,52.2
24226,1,2,1159.971046,Noida,64.1
27092,1,2,1159.913393,Mumbai,150.0
22005,1,2,1159.913393,Bangalore,75.0
27838,1,2,1159.887233,Noida,57.6
11385,0,2,1159.885796,Ernakulam,65.0
799,1,2,1159.885796,Bangalore,65.0
25676,0,2,1159.885796,Coimbatore,65.0
26636,0,3,1159.868548,Bangalore,60.0
7791,0,3,1159.848165,Patna,55.0
6299,0,3,1159.840522,Maharashtra,160.0
9032,0,2,1159.756451,Hubli,40.0
26357,0,2,1159.745604,Udupi,31.0
3050,0,3,1159.745604,Kolkata,31.0
3126,0,2,1159.725883,Anand,22.0
20317,0,2,1159.678858,Dhanbad,26.0
28015,0,3,1159.375,Siliguri,37.1
612,0,2,1159.243441,Bhubaneswar,38.0
19249,0,2,1159.022931,Bangalore,93.0
4157,1,2,1158.940397,Bangalore,70.0
28880,0,3,1158.882837,Mumbai,100.0
28652,1,2,1158.860454,Bangalore,72.0
23716,0,2,1158.748552,Bhubaneswar,40.0
9281,0,2,1158.655182,Indore,41.7
16532,0,2,1158.652652,Lalitpur,140.0
17542,0,2,1158.631415,Chennai,59.6
6972,0,2,1158.460902,Lalitpur,140.0
6346,0,2,1158.333333,Kolkata,41.7
17352,1,2,1158.301158,Lalitpur,150.0
10979,1,3,1158.185009,Varanasi,46.2
20235,1,2,1158.178645,Bangalore,73.0
26099,1,2,1158.059468,Bangalore,74.0
13224,0,2,1157.943492,Bangalore,100.0
3505,0,2,1157.894737,Chennai,110.0
23518,1,3,1157.894737,Bangalore,110.0
12383,0,2,1157.85411,Kolkata,30.0
1978,1,2,1157.575758,Cuttack,38.2
21306,1,2,1157.201353,Bangalore,65.0
8093,1,2,1157.1675300000002,Noida,67.0
19125,1,2,1157.142857,Bangalore,40.5
9419,0,2,1157.109797,Lalitpur,90.0
14978,1,3,1157.105606,Bangalore,71.0
8177,1,2,1157.082749,Bangalore,66.0
11681,1,3,1157.072606,Bangalore,80.0
2826,1,2,1157.052918,Bangalore,68.0
18114,0,2,1157.052918,Ghaziabad,68.0
2474,1,3,1157.050293,Bangalore,75.0
23204,0,2,1157.050293,Bangalore,75.0
9092,1,3,1157.048116,Bangalore,82.0
19145,0,2,1157.024793,Bangalore,63.0
2451,0,3,1157.024793,Dhanbad,35.0
22728,0,2,1157.024793,Ghaziabad,70.0
9157,1,2,1156.905278,Bangalore,80.0
16132,0,2,1156.58363,Lalitpur,130.0
6133,0,2,1156.260324,Vapi,35.0
872,1,2,1156.25,Chandigarh,37.0
25517,1,2,1156.232375,Chandigarh,41.0
26509,1,2,1156.199678,Chandigarh,35.9
28493,1,2,1156.199678,Chandigarh,35.9
17304,1,2,1156.1928,Chandigarh,37.9
12638,0,2,1156.186613,Noida,57.0
9141,0,2,1156.169111,Bangalore,67.0
25465,0,2,1156.153959,Pune,79.0
7812,1,2,1156.1420039999998,Chandigarh,36.8
27482,1,2,1156.069364,Mumbai,120.0
15850,1,2,1156.069364,Lalitpur,150.0
11050,0,3,1156.069364,Kolkata,40.0
10990,0,2,1156.069364,Pune,80.0
5086,0,3,1156.069364,Bangalore,44.0
2483,0,2,1156.069364,Gwalior,32.0
3369,1,2,1156.011924,Chandigarh,34.9
15194,0,2,1156.0,Visakhapatnam,28.9
26950,1,2,1155.975252,Chandigarh,35.5
12846,0,2,1155.963303,Bangalore,63.0
21728,0,2,1155.9064,Kolkata,82.0
19891,1,2,1155.8274310000002,Chandigarh,35.9
21276,1,2,1155.747837,Chandigarh,37.4
28434,1,2,1155.505108,Pune,50.9
6643,0,2,1155.462185,Chennai,110.0
20410,1,3,1155.462185,Lalitpur,110.0
1178,1,2,1155.455423,Chandigarh,35.9
26152,0,3,1155.423034,Jaipur,31.0
2962,0,2,1155.327343,Surat,36.0
22454,0,2,1155.306156,Lalitpur,140.0
2714,0,3,1155.263158,Chennai,43.9
22482,1,3,1155.234657,Chandigarh,32.0
22652,0,2,1155.234657,Bareilly,32.0
23497,1,2,1155.226022,Bangalore,48.3
27197,1,2,1155.225877,Mumbai,190.0
25658,1,2,1155.207751,Pune,62.0
16082,0,2,1155.187446,Noida,53.0
5249,0,3,1155.187446,Kolkata,53.0
6798,0,2,1155.17555,Ghaziabad,63.5
13130,0,2,1155.172414,Surat,33.5
15515,0,2,1155.167031,Chandigarh,37.0
13806,0,2,1155.167031,Chandigarh,37.0
23262,0,2,1155.1448369999998,Bangalore,65.0
19718,0,2,1155.115512,Bangalore,70.0
23646,1,2,1155.115512,Bangalore,84.0
9990,1,2,1155.115512,Bangalore,77.0
7992,0,2,1155.115512,Srikakulam,35.0
6274,0,2,1155.115512,Chandigarh,28.0
11109,1,2,1155.094095,Bangalore,89.0
28970,0,2,1155.087481,Lalitpur,68.0
28357,0,3,1155.087481,Secunderabad,68.0
10540,1,2,1155.0577529999998,Pune,66.0
18065,0,2,1155.0577529999998,Chandigarh,33.0
16740,0,2,1155.045351,Bangalore,81.5
2883,0,2,1155.042203,Bangalore,52.0
12248,0,2,1155.042203,Jaipur,26.0
101,0,2,1155.020213,Maharashtra,140.0
11584,1,3,1155.015198,Lalitpur,190.0
10909,0,2,1154.956689,Vapi,36.0
14170,1,3,1154.92493,Pune,70.0
21558,0,2,1154.734411,Chandigarh,40.0
20629,1,2,1154.451085,Chandigarh,36.7
17510,0,3,1154.43038,Siliguri,22.8
17191,0,2,1154.142582,Bangalore,59.9
13758,0,3,1154.142088,Kolkata,45.0
24510,0,2,1154.142088,Surat,45.0
28323,0,2,1154.119318,Bangalore,32.5
25833,0,3,1153.8461539999998,Kolkata,60.0
27747,0,2,1153.8461539999998,Valsad,22.2
26124,1,2,1153.596889,Chandigarh,35.6
8261,1,2,1153.324288,Vadodara,25.5
19335,0,2,1153.136531,Lalitpur,150.0
19403,0,3,1153.106983,Kolkata,54.0
9683,1,2,1153.046062,Chandigarh,38.8
3901,0,3,1153.039832,Kolkata,66.0
22778,0,3,1153.039832,Bangalore,55.0
4650,1,2,1153.003574,Lalitpur,100.0
19088,0,3,1153.0014640000002,Kolkata,63.0
12845,1,3,1152.941176,Bangalore,39.2
3866,0,3,1152.542373,Maharashtra,170.0
25875,0,2,1152.472053,Lalitpur,100.0
28579,0,2,1152.353227,Chennai,47.5
759,1,2,1152.308252,Surat,31.7
19028,0,2,1152.263374,Gandhinagar,28.0
11896,0,2,1152.141802,Bangalore,78.0
4130,0,2,1152.134067,Bangalore,44.0
9062,1,3,1152.073733,Maharashtra,170.0
1880,0,2,1152.073733,Pune,80.0
17384,0,2,1152.073733,Pune,120.0
1958,0,2,1152.073733,Bangalore,70.0
1657,1,2,1152.073733,Mumbai,120.0
25632,1,2,1152.055072,Bhubaneswar,56.9
2444,0,2,1151.9790890000002,Bangalore,61.7
19178,0,2,1151.969327,Bangalore,66.1
27085,0,2,1151.960784,Ghaziabad,47.0
23869,0,2,1151.953084,Chennai,110.0
26227,0,2,1151.919866,Bangalore,69.0
2518,0,3,1151.877133,Guwahati,54.0
4625,0,3,1151.867591,Chennai,51.5
8103,0,3,1151.851852,Siliguri,31.1
4738,0,3,1151.8083390000002,Bangalore,50.0
24866,1,2,1151.719902,Maharashtra,150.0
3707,1,2,1151.675688,Lalitpur,100.0
25055,0,2,1151.46147,Jaipur,26.0
729,0,2,1151.271754,Bangalore,43.0
11298,0,2,1151.22166,Pune,52.3
5619,0,2,1151.126459,Pune,70.0
7888,1,2,1151.126459,Gurgaon,140.0
7199,0,2,1151.109251,Bangalore,55.0
20272,0,2,1151.096571,Lalitpur,95.0
4975,0,2,1151.02895,Lalitpur,99.0
24268,0,2,1150.909091,Bangalore,63.3
11647,0,2,1150.828248,Pune,66.0
11892,0,2,1150.747986,Maharashtra,130.0
14278,1,2,1150.718352,Pune,84.9
3897,1,2,1150.673035,Goa,53.0
28293,0,2,1150.527325,Indore,24.0
26879,0,2,1150.442478,Gwalior,26.0
18967,1,2,1150.442478,Vadodara,26.0
25238,1,2,1150.442478,Bangalore,130.0
4875,0,2,1150.404772,Valsad,27.0
23165,1,2,1150.3856039999998,Bhiwadi,17.9
9658,0,2,1150.378651,Agra,31.9
2649,1,2,1150.3697619999998,Bhiwadi,28.0
5332,1,2,1150.3697619999998,Nagpur,28.0
24445,1,2,1150.356448,Ghaziabad,35.5
21075,0,2,1150.337168,Palakkad,29.0
15290,1,2,1150.337168,Bhiwadi,29.0
1418,0,2,1150.337168,Vadodara,29.0
20517,1,2,1150.337168,Rudrapur,29.0
24729,1,2,1150.306748,Ghaziabad,37.5
11236,1,2,1150.306748,Vadodara,30.0
1788,0,2,1150.306748,Vadodara,30.0
857,0,2,1150.306748,Guwahati,37.5
26867,0,2,1150.306748,Bhiwadi,30.0
5598,0,2,1150.306748,Rajkot,30.0
15973,0,2,1150.306748,Vadodara,30.0
1585,0,2,1150.306748,Mohali,30.0
12148,1,2,1150.2838359999998,Ghaziabad,38.5
21153,0,2,1150.278293,Ghaziabad,31.0
26261,1,3,1150.269212,Ghaziabad,47.0
9827,0,3,1150.251618,Rajkot,48.0
1257,0,2,1150.251618,Noida,48.0
6661,0,2,1150.251618,Nagpur,32.0
28189,0,3,1150.251618,Jaipur,32.0
1375,0,2,1150.251618,Neemrana,32.0
24864,0,2,1150.251618,Vadodara,32.0
21429,0,2,1150.251618,Mohali,48.0
23231,0,2,1150.234742,Dehradun,49.0
23223,0,2,1150.234742,Bangalore,49.0
2642,0,2,1150.234742,Kanpur,49.0
2965,0,3,1150.234742,Akola,49.0
3617,0,2,1150.234742,Asansol,24.5
13842,1,2,1150.234742,Noida,49.0
29319,0,2,1150.22656,Amravati,33.0
22981,0,2,1150.22656,Neemrana,33.0
3478,0,2,1150.22656,Jalandhar,33.0
4694,0,2,1150.22656,Kakinada,33.0
5924,1,2,1150.22656,Amroha,33.0
20694,0,2,1150.218542,Coimbatore,50.0
26710,0,2,1150.218542,Secunderabad,50.0
10287,0,2,1150.218542,Noida,50.0
21082,0,2,1150.218542,Kolkata,50.0
22940,1,2,1150.218542,Noida,50.0
13637,1,2,1150.218542,Noida,50.0
21898,1,2,1150.216781,Ghaziabad,45.1
1868,0,2,1150.202977,Surat,51.0
15826,0,2,1150.202977,Bareilly,42.5
3947,0,3,1150.202977,Jaipur,51.0
14998,1,2,1150.202977,Noida,51.0
600,1,2,1150.190114,Noida,48.4
17470,0,2,1150.1880119999998,Visakhapatnam,52.0
16594,0,2,1150.1850869999998,Bangalore,43.5
15322,1,2,1150.180743,Ghaziabad,35.0
9122,0,2,1150.180743,Pune,70.0
11176,0,2,1150.180743,Pune,70.0
29054,0,2,1150.180743,Bangalore,70.0
20996,1,2,1150.180743,Lalitpur,35.0
4696,0,2,1150.180743,Haridwar,35.0
13538,0,2,1150.180743,Bangalore,70.0
2180,0,2,1150.180743,Surat,35.0
17997,0,2,1150.180743,Ongole,35.0
15117,0,2,1150.180743,Kolkata,70.0
19726,1,2,1150.180743,Ghaziabad,35.0
15449,0,2,1150.180743,Kolkata,70.0
7954,0,3,1150.180743,Kolkata,70.0
13192,0,2,1150.180743,Surat,35.0
1404,0,2,1150.180743,Bangalore,70.0
7129,0,3,1150.180743,Indore,35.0
11571,0,3,1150.180743,Chennai,70.0
4903,0,2,1150.164523,Pune,76.9
6951,1,2,1150.159744,Mumbai,72.0
9328,0,2,1150.159744,Lalitpur,54.0
25234,0,2,1150.159744,Surat,36.0
10568,1,3,1150.159744,Mohali,36.0
14106,0,2,1150.159744,Jaipur,36.0
14560,0,2,1150.146382,Lucknow,55.0
11379,0,2,1150.146382,Bangalore,55.0
13575,0,2,1150.146382,Panchkula,55.0
23013,0,3,1150.146382,Bangalore,55.0
23242,0,3,1150.146382,Bangalore,55.0
1935,0,3,1150.146382,Bahadurgarh,55.0
32,0,2,1150.146382,Jaipur,55.0
13230,0,2,1150.146382,Visakhapatnam,55.0
22209,0,2,1150.139882,Bangalore,37.0
16591,0,3,1150.139882,Jhansi,37.0
15635,0,2,1150.139882,Hazaribagh,37.0
2133,0,2,1150.139882,Ghaziabad,74.0
3687,0,3,1150.137132,Mumbai,130.0
110,0,2,1150.136038,Jaipur,93.0
7017,0,2,1150.133498,Coimbatore,56.0
11600,0,2,1150.133498,Bangalore,56.0
6795,1,3,1150.131694,Gurgaon,26.2
5867,0,2,1150.130348,Maharashtra,75.0
27434,0,3,1150.130348,Nagpur,75.0
172,0,2,1150.130348,Chennai,75.0
11871,1,2,1150.121065,Ghaziabad,38.0
27341,0,2,1150.121065,Muzaffarpur,38.0
45,0,2,1150.121065,Vapi,38.0
16595,0,3,1150.121065,Guwahati,38.0
27065,1,2,1150.121065,Bhiwadi,19.0
9142,1,2,1150.121065,Jabalpur,38.0
6716,0,2,1150.121065,Bangalore,47.5
327,0,2,1150.121065,Bangalore,38.0
24559,0,3,1150.121065,Secunderabad,38.0
17406,1,2,1150.121065,Pune,76.0
3008,0,2,1150.117018,Surat,34.4
11618,0,2,1150.1138130000002,Secunderabad,96.0
859,0,2,1150.109062,Ghaziabad,58.0
26765,0,2,1150.109062,Pune,58.0
17552,0,2,1150.108774,Lalitpur,79.3
4115,1,2,1150.103214,Pune,78.0
7300,0,2,1150.103214,Pune,78.0
16821,1,2,1150.103214,Pune,78.0
17786,1,2,1150.103214,Lucknow,39.0
4037,0,2,1150.097466,Pune,59.0
8816,1,2,1150.0946279999998,Pune,79.0
15414,0,2,1150.092937,Bangalore,49.5
25811,0,2,1150.086256,Bangalore,80.0
1515,0,2,1150.086256,Mohali,20.0
9277,1,2,1150.086256,Pune,60.0
5775,0,2,1150.086256,Bangalore,60.0
7260,0,2,1150.086256,Bangalore,80.0
83,1,2,1150.086256,Noida,60.0
10282,0,2,1150.086256,Pune,80.0
21457,0,3,1150.086256,Bangalore,40.0
4843,0,3,1150.086256,Jamshedpur,40.0
22214,1,2,1150.086256,Lalitpur,120.0
15925,0,3,1150.086256,Ghaziabad,60.0
24091,0,2,1150.086256,Pune,120.0
28194,0,2,1150.086256,Nagpur,60.0
9438,0,2,1150.086256,Indore,40.0
4098,1,2,1150.086256,Bangalore,60.0
18533,0,2,1150.086256,Visakhapatnam,40.0
7466,1,3,1150.086256,Noida,60.0
437,0,3,1150.086256,Jaipur,40.0
16568,1,2,1150.086256,Noida,60.0
2675,1,2,1150.086256,Pune,80.0
9217,0,2,1150.086256,Nellore,20.0
17529,0,2,1150.086256,Jodhpur,60.0
12006,0,3,1150.086256,Bangalore,60.0
18334,0,2,1150.086256,Hoshangabad,20.0
9153,0,2,1150.086256,Bangalore,60.0
5076,0,2,1150.086256,Pune,100.0
15169,1,3,1150.075415,Ghaziabad,61.0
20618,1,3,1150.073565,Chandigarh,46.9
12872,1,2,1150.070126,Vadodara,41.0
29257,0,2,1150.070126,Pune,82.0
26940,0,2,1150.070126,Lucknow,41.0
27727,0,2,1150.070126,Surat,41.0
26125,0,3,1150.064923,Kolkata,62.0
10240,0,2,1150.064923,Bangalore,62.0
17545,0,2,1150.062353,Pune,83.0
2224,0,2,1150.062353,Maharashtra,83.0
1052,0,2,1150.054765,Ghaziabad,63.0
27750,0,2,1150.054765,Bangalore,63.0
12505,0,3,1150.054765,Ernakulam,42.0
18318,1,2,1150.054765,Ghaziabad,42.0
10253,0,2,1150.054765,Bangalore,63.0
15303,0,2,1150.054765,Solapur,42.0
5716,1,2,1150.054765,Ghaziabad,42.0
12982,0,3,1150.054765,Kanpur,63.0
7448,0,2,1150.054765,Pune,63.0
11182,0,2,1150.05145,Maharashtra,190.0
4808,0,2,1150.05145,Lalitpur,190.0
1803,0,3,1150.049358,Jabalpur,69.9
2934,0,2,1150.049358,Bangalore,69.9
17164,0,3,1150.0473550000002,Chennai,85.0
14722,0,2,1150.0473550000002,Maharashtra,85.0
27864,0,2,1150.0473550000002,Lalitpur,85.0
23129,0,2,1150.0473550000002,Lalitpur,170.0
13211,0,2,1150.0473550000002,Pune,85.0
6671,0,2,1150.044924,Pune,64.0
7661,0,2,1150.042168,Lalitpur,150.0
21468,0,2,1150.040118,Lalitpur,86.0
8406,1,2,1150.040118,Ghaziabad,43.0
6010,0,2,1150.040118,Ghaziabad,43.0
27846,0,3,1150.040118,Akola,43.0
27973,0,2,1150.040118,Pune,86.0
20314,0,2,1150.038081,Pune,75.5
3298,1,2,1150.035386,Ghaziabad,32.5
12866,0,2,1150.035386,Noida,65.0
25077,0,2,1150.035386,Nagpur,65.0
6809,1,2,1150.035386,Noida,65.0
27286,0,2,1150.035386,Pune,65.0
12024,0,2,1150.035386,Noida,65.0
414,1,2,1150.030066,Pune,76.5
22042,0,2,1150.0261369999998,Maharashtra,110.0
22343,0,2,1150.0261369999998,Pune,110.0
21807,0,2,1150.0261369999998,Mumbai,110.0
24665,0,2,1150.0261369999998,Lalitpur,110.0
4947,0,2,1150.0261369999998,Ghaziabad,66.0
27630,1,2,1150.0261369999998,Lalitpur,110.0
13886,1,2,1150.0261369999998,Mumbai,110.0
18071,0,2,1150.0261369999998,Bangalore,66.0
21487,1,2,1150.0261369999998,Ghaziabad,44.0
24245,1,2,1150.0261369999998,Ghaziabad,66.0
19897,0,2,1150.0261369999998,Lalitpur,110.0
24007,0,2,1150.0261369999998,Bhubaneswar,44.0
7227,1,2,1150.0236630000002,Mumbai,72.9
12052,1,2,1150.020721,Noida,55.5
21249,0,3,1150.019897,Jaipur,28.9
19133,0,2,1150.017164,Lucknow,33.5
412,1,2,1150.01465,Pune,78.5
9300,0,3,1150.012778,Chennai,45.0
9599,0,2,1150.012778,Lalitpur,180.0
28475,1,2,1150.012778,Pune,90.0
7786,0,2,1150.012778,Bangalore,45.0
3069,0,3,1150.012778,Bangalore,45.0
12451,0,2,1150.012778,Faridabad,45.0
24204,0,2,1150.012778,Lucknow,45.0
7955,0,2,1150.012778,Lalitpur,180.0
1142,0,2,1150.012778,Mumbai,90.0
15221,0,3,1150.012778,Kolkata,45.0
21930,0,3,1150.012778,Chandigarh,90.0
804,0,2,1150.012778,Faridabad,45.0
3925,0,2,1150.012778,Pune,90.0
2068,0,2,1150.012778,Vadodara,45.0
24594,0,2,1150.012778,Lalitpur,180.0
14031,0,2,1150.012778,Guntur,45.0
20348,0,2,1150.0063189999998,Kolkata,91.0
24658,1,2,1150.003594,Maharashtra,160.0
28741,1,2,1150.003594,Lalitpur,160.0
2756,0,2,1150.0,Pune,92.0
4958,0,2,1150.0,Varanasi,55.2
14872,0,2,1150.0,Pune,92.0
26347,1,3,1150.0,Noida,48.3
5762,0,3,1150.0,Ranchi,46.0
1541,1,2,1150.0,Noida,46.0
541,0,2,1150.0,Vadodara,23.0
15667,1,3,1150.0,Chandigarh,46.0
5422,1,2,1150.0,Noida,43.7
14993,1,2,1150.0,Ghaziabad,46.0
14183,0,2,1150.0,Lalitpur,92.0
10503,1,2,1150.0,Jaipur,36.8
12892,0,2,1150.0,Kolkata,64.4
12871,1,2,1150.0,Lucknow,46.0
5597,0,2,1150.0,Indore,29.9
22779,0,2,1150.0,Maharashtra,92.0
26594,0,2,1150.0,Visakhapatnam,34.5
28459,0,2,1150.0,Kolkata,92.0
14203,0,2,1150.0,Nagpur,46.0
17104,0,2,1150.0,Lalitpur,92.0
15703,0,2,1149.987766,Mohali,47.0
19751,1,2,1149.9871369999998,Noida,44.7
22183,1,2,1149.9781369999998,Noida,52.6
25953,0,2,1149.976042,Noida,48.0
14532,0,3,1149.954002,Jaipur,25.0
21170,0,2,1149.954002,Lucknow,50.0
28111,0,2,1149.954002,Kakinada,50.0
20523,0,2,1149.954002,Chennai,50.0
28653,0,3,1149.954002,Jaipur,25.0
6292,0,3,1149.954002,Mangalore,50.0
8376,1,2,1149.954002,Lalitpur,150.0
22049,1,2,1149.94363,Noida,51.0
15124,1,2,1149.933658,Vadodara,26.0
19730,1,2,1149.914821,Surat,27.0
13668,1,2,1149.908849,Pune,82.0
12852,1,2,1149.905917,Noida,55.0
26226,0,2,1149.897331,Ghaziabad,28.0
4815,1,2,1149.897331,Bhiwadi,28.0
7394,0,2,1149.865849,Chandigarh,30.0
11386,0,2,1149.865849,Palakkad,60.0
8106,1,3,1149.865849,Bhopal,30.0
24924,0,2,1149.865849,Jamshedpur,30.0
21390,0,2,1149.865849,Bhiwadi,30.0
26624,0,2,1149.844862,Aurangabad,63.0
24169,0,2,1149.831948,Kolkata,65.0
21349,0,3,1149.831948,Jaipur,65.0
24541,0,3,1149.831948,Bangalore,65.0
21136,0,2,1149.831948,Kolkata,65.0
3928,1,2,1149.825784,Bhiwadi,33.0
19972,1,2,1149.802891,Neemrana,35.0
15732,0,2,1149.802891,Nagpur,35.0
2271,0,2,1149.802891,Vadodara,35.0
24094,0,2,1149.802891,Ranchi,35.0
21730,0,3,1149.782474,Kolkata,37.0
15121,0,2,1149.773071,Surat,38.0
3469,1,2,1149.764151,Nagpur,39.0
5084,0,2,1149.7584539999998,Bangalore,71.4
25202,1,2,1149.755677,Bhiwadi,40.0
13871,0,2,1149.755677,Noida,40.0
17317,0,2,1149.73994,Bangalore,42.0
4456,0,3,1149.73262,Nagpur,43.0
26797,0,2,1149.718958,Hubli,45.0
24017,0,3,1149.718958,Jaipur,45.0
29328,0,2,1149.718958,Coimbatore,45.0
26671,0,2,1149.680644,Indore,41.4
16360,0,3,1149.6571199999998,Vadodara,57.0
9177,1,2,1149.602824,Noida,52.1
19563,1,3,1149.580741,Maharashtra,85.0
9225,0,3,1149.425287,Jabalpur,18.0
7936,0,2,1149.409116,Mumbai,81.7
5977,0,2,1149.330925,Lalitpur,140.0
13985,0,2,1149.3152,Pune,120.0
19933,1,3,1149.299873,Chennai,63.2
10672,1,2,1149.253731,Maharashtra,77.0
7482,1,2,1149.207851,Chandigarh,48.6
5019,1,2,1149.207851,Chandigarh,48.6
20554,0,2,1149.185123,Noida,55.0
4679,1,2,1149.161112,Chandigarh,50.0
146,1,2,1149.131767,Lalitpur,180.0
11118,0,2,1149.095088,Bangalore,120.0
13124,0,2,1149.0532449999998,Bangalore,71.0
20031,1,2,1148.930059,Pune,80.0
26526,0,2,1148.869271,Maharashtra,190.0
25140,0,2,1148.813803,Mumbai,79.9
26141,1,3,1148.717949,Noida,44.8
16479,1,2,1148.587056,Noida,37.8
22297,1,2,1148.453608,Maharashtra,55.7
18746,0,2,1148.447469,Valsad,27.0
26489,1,2,1148.197597,Chandigarh,43.0
8684,0,2,1148.178861,Maharashtra,180.0
28354,1,2,1148.1719050000002,Noida,53.7
14103,0,2,1148.148148,Neemrana,31.0
22499,0,2,1148.105626,Bangalore,70.0
20379,0,2,1148.105626,Lucknow,50.0
3556,0,3,1148.083285,Kolkata,59.0
7395,0,2,1148.021495,Bangalore,94.0
24617,0,3,1148.0,Chennai,57.4
20355,1,2,1147.916667,Bangalore,55.1
6542,1,2,1147.869674,Nagpur,45.8
13622,0,2,1147.866013,Pune,110.0
25737,0,2,1147.866013,Mumbai,110.0
19466,0,2,1147.866013,Lalitpur,110.0
17635,0,2,1147.866013,Lalitpur,110.0
25079,1,2,1147.866013,Lalitpur,110.0
15463,0,3,1147.672552,Chandigarh,42.9
22897,1,2,1147.540984,Bangalore,74.2
7972,0,2,1147.342995,Bangalore,38.0
1487,1,2,1147.272727,Bhubaneswar,63.1
10563,0,2,1147.227533,Bangalore,48.0
10776,0,2,1147.227533,Bangalore,54.0
28608,0,2,1147.098516,Ghaziabad,68.0
24311,0,2,1147.081315,Chennai,45.0
26488,0,2,1147.065926,Bangalore,95.0
9655,0,2,1147.052076,Bangalore,50.0
19911,0,2,1147.052076,Chennai,50.0
1042,0,2,1147.028154,Kolkata,55.0
76,0,2,1146.480331,Lalitpur,88.6
22501,1,2,1146.411483,Bangalore,59.9
22714,0,2,1146.114244,Bangalore,93.5
22638,0,2,1146.072098,Pune,55.0
1152,0,2,1146.025878,Bangalore,93.0
20190,0,2,1146.025878,Bangalore,93.0
11437,0,2,1146.000458,Bangalore,50.0
27148,0,2,1145.751673,Lalitpur,190.0
16293,1,2,1145.569102,Mumbai,140.0
17677,1,2,1145.569102,Lalitpur,140.0
20950,1,3,1145.387905,Maharashtra,150.0
25568,0,2,1145.339652,Guntur,43.5
5782,0,2,1145.339652,Mangalore,29.0
25561,0,2,1145.203111,Surat,53.0
20390,0,2,1145.194274,Vadodara,28.0
25194,1,2,1145.172657,Noida,65.0
15219,0,2,1145.172657,Lalitpur,65.0
12705,0,2,1145.155113,Kolkata,29.9
20973,0,2,1145.127366,Bangalore,49.0
21783,0,3,1145.127366,Bhubaneswar,49.0
5425,1,2,1145.12222,Noida,52.0
10551,0,2,1145.117635,Lalitpur,110.0
18219,0,2,1145.117635,Maharashtra,110.0
16235,1,2,1145.100605,Bangalore,70.0
3900,0,2,1145.093492,Pune,79.0
4668,0,2,1145.089586,Pune,85.0
15369,0,2,1145.038168,Rishikesh,45.0
27582,0,2,1145.038168,Vadodara,27.0
7843,1,2,1145.038168,Noida,51.0
19681,0,2,1145.038168,Bangalore,60.0
19121,0,3,1145.038168,Kolkata,42.0
4281,0,2,1145.038168,Bangalore,75.0
6186,0,2,1145.0,Bangalore,45.8
14508,0,2,1145.0,Bhubaneswar,45.8
6312,0,2,1145.0,Bangalore,45.8
14501,0,2,1144.9942460000002,Bhiwadi,19.9
21799,0,2,1144.86338,Pune,150.0
28452,0,2,1144.444444,Bangalore,41.2
27417,1,2,1144.262295,Ghaziabad,34.9
19631,0,2,1144.16476,Bangalore,45.0
10168,0,2,1144.0,Bangalore,57.2
26547,0,2,1143.318313,Lalitpur,170.0
27799,0,2,1143.318313,Mumbai,170.0
4978,1,2,1143.168209,Bangalore,63.0
12475,0,2,1143.0946689999998,Bangalore,110.0
21636,0,2,1143.074871,Bangalore,60.0
20717,0,2,1142.857143,Bangalore,40.0
6976,0,2,1142.857143,Pune,100.0
13932,0,2,1142.421935,Lalitpur,120.0
15701,1,2,1142.041399,Pune,96.0
11101,0,2,1142.0151039999998,Bangalore,62.0
1922,1,3,1141.987057,Lalitpur,150.0
23684,1,2,1141.91461,Mumbai,180.0
10830,1,2,1141.91461,Lalitpur,180.0
14820,0,3,1141.900122,Kolkata,75.0
6124,1,2,1141.666667,Bangalore,68.5
9182,0,2,1141.552511,Mumbai,120.0
24259,0,2,1141.552511,Lalitpur,120.0
23126,1,2,1141.476111,Lalitpur,61.4
11202,0,2,1141.288645,Mangalore,39.5
26052,0,3,1141.2629980000002,Chennai,45.0
27965,0,2,1141.078838,Lalitpur,110.0
20714,0,3,1141.064042,Kolkata,80.0
25138,0,2,1140.978534,Goa,59.0
25901,0,2,1140.798559,Raigarh,38.0
15162,0,2,1140.385372,Mathura,29.0
2218,1,2,1140.303359,Bangalore,42.1
13711,0,3,1140.250855,Kolkata,40.0
3297,1,2,1140.250855,Dehradun,50.0
20762,0,2,1140.250855,Bangalore,50.0
4640,0,2,1140.223193,Kolkata,47.0
21026,0,2,1140.215716,Bhiwadi,37.0
28024,0,3,1140.19176,Kolkata,44.0
27321,0,3,1140.19176,Kolkata,44.0
3319,0,3,1140.186916,Dhanbad,30.5
13571,0,2,1140.1743800000002,Bangalore,34.0
